"","Country","Species","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","total"
"578","China, Hong Kong SAR","Hong Kong grouper",2470,2568.06,3612,7298.2,4459.16,3673.5,2836.37,930.06,299.02,1044.51,1011.59,927.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31129.72
"579","China, Hong Kong SAR","Mangrove red snapper",0,0,0,0,0,0,0,0,0,7017.24,6805.66,5950.51,7083.56,2542.46,972.35,2101.26,556.18,736.27,160.91,609.75,462.14,1106.92,424.58,482.22,466.87,487.03,464.81,149.54,628.42,340.56,71.15,77.32,220.43,408.87,119.41,40446.42
"580","China, Hong Kong SAR","Marine fishes nei",2750,4375,4925,5465,6495,7645,9395,14166,11430,1806,1794,1770,3300,2665,1980,2722.5,3960,4595,2985,2010,2465,3405,3640,1935,1710,4215,5520,2960,6230,4960,6820,8330,6910,7500,6500,169333.5
"581","China, Hong Kong SAR","Mud carp",0,0,0,0,0,0,0,0,0,0,0,0,0,107.31,90.64,723.02,142.75,224.03,123.32,130.56,62.12,54.31,68.49,18.75,222.22,271.67,71.36,77.08,138.66,122.18,70.75,58.16,48.71,62.88,52.31,2941.28
"582","China, Hong Kong SAR","Nile tilapia",3112.84,1651.97,1363.25,1360,1723.8,1579.2,1196.57,1139.48,1061.93,281.74,191.66,186.15,622.92,1421.55,1202.07,1021.02,574.36,542.47,362.17,657.29,449.91,586.12,361.5,523.02,602.56,340.61,344.05,861.19,397.81,484.66,579,586.96,437.12,429.86,426.32,28663.13
"583","China, Hong Kong SAR","Orange-spotted grouper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045.04,3817.86,5549.49,2906.38,1204.86,469.8,62.58,18056.01
"584","China, Hong Kong SAR","Russell's snapper",0,0,0,0,0,0,0,0,0,0,0,0,3095.32,2943.91,1690.62,649.24,2008.5,3287.28,1861.51,784.08,416.94,723.39,197.13,69.73,168.85,122.81,94.09,21.89,65.06,142.97,292.14,56.95,206.38,22.84,0,18921.63
"585","China, Hong Kong SAR","Silver carp",1091.66,704.84,570,550,731.6,580.5,471.77,471.75,444.28,629.88,557.12,280.9,325.12,237.04,185.1,26.62,39.43,18.29,12.26,6.82,0,5.14,7.93,4,89,18,37.07,45.86,22.82,53.61,37.45,35.01,38.65,55.43,24.11,8409.06
"586","China, Hong Kong SAR","Silver seabream",960,970.76,1478.4,1116.25,125.6,456,680.9,233.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021.39
"587","China, Hong Kong SAR","Snakeheads(=Murrels) nei",201.2,560.67,332.8,500,807,804.6,930,930,1052.64,2961.84,3147.74,1558.91,2618.61,1584.69,1470.92,66.32,2.04,0,0,0,0,0,0,0,0,11.51,0,0,0,0,0,0,0,0,0,19541.49
"588","China, Hong Kong SAR","Snappers nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.43,1310.73,875.85,2065.51,1190.83,1172.68,1039.59,8076.62
"589","China, Hong Kong SAR","Snubnose pompano",0,0,0,0,0,0,0,0,0,7992.4,8079.84,5041.49,0,285,107.06,61.69,277.69,400.86,108.62,167.24,400.24,105.08,312.13,0,79.96,46.59,550.53,742.14,1905.49,55.51,502.07,55.34,595.46,379.17,549.21,28800.81
"590","Colombia","[Pimelodus spp]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,2.03,29.53
"591","Colombia","[Brycon amazonicus]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,2037,2214,2400,2700,2710.43,2320.53,2837.97,0,18866.93
"592","Colombia","[Brycon spp]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,63,69,75,75,81.04,80.84,83.66,4197.99,4778.23
"593","Colombia","Arapaima",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75
"594","Colombia","Barred sorubim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,20,20,20,21,0,0,0,0,0,0,9.3,12,12,15,15,28.1,16.37,16.94,0,242.71
"595","Colombia","Black prochilodus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.56,2283,2472,2610,2700,2519.4,1742,780,0,16972.96
"596","Colombia","Cachama",0,0,0,0,0,0,0,0,0,0,0,0,0,1404,1096.2,1204.2,1377,5400,13500,29030.4,15003.9,27000,47020.5,28144.8,28080,2195.1,2495.5,3333.85,3630,3600,4500,3442.62,2823.81,3094.06,0,227375.94
"597","Colombia","Cobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,646.24,640.47,841,870,870,0,0,0,0,3892.71
"598","Colombia","Common carp",8.5,8.92,6.47,16.54,24.19,73.6,80.12,126.88,100,150,277.2,14,320.38,997.5,2181,2598,3000,3180,3180,4053,2061,1500,2100,2100,2100,2100,1333.2,1452.9,1629,1650,1680,1779.94,785.82,135.53,1.9,42805.59
"599","Colombia","Cupped oysters nei",0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"600","Colombia","Dorada",14,0,0,0,0,0,0,0,0,0,0,0,0,56,61.6,67.2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.8
"601","Colombia","Duckbill catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,10,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"602","Colombia","Freshwater fishes nei",0,10.71,7.76,18.6,15.12,10,5,0,0,0,0,0,0,0,359,389,450,470,470,645,0,0,0,0,0,4996,0,0,0,0,0,0,0,0,0,7846.19
"603","Colombia","Giant river prawn",99.97,3.57,2.59,4.96,22.18,328.5,324.49,142.74,275,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314
"604","Colombia","Magdalena River prochilodus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6633.95,6633.95
"605","Colombia","Marine fishes nei",0,6.42,4.66,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52
"606","Colombia","Netted prochilod",49.98,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,2600,5200,6944.6,6617,7020,8411,11707.8,11700,5200,5414.24,6621,7191,7200,7800,7166.15,7534.32,7502.54,0,122674.63
"607","Colombia","Nile tilapia",419.87,599.59,496.61,1235.24,1881.6,2360,4692,7296,8376.09,8345.8,7348.9,12365.1,11380.82,5141.4,7760,10013,11532,13500,18000,23538,26580,24000,22800,27000,27000,43146,31297,29116,33192,36000,36000,31614.37,34625.59,43719.16,60405.94,662778.08
"608","Colombia","Pirapatinga",74.98,107.07,362.11,580.41,1814.4,2104,2423.63,2664.48,6070.68,9744,12385.62,10497.3,17815.83,31347,31889.7,33797.4,38948,26000,13000,3304.6,3148.6,3380,4212,5850,5720,21247.2,33275.4,44272.93,48213,49500,54000,41062.91,35878.69,39263.31,60444.51,694399.76
"609","Colombia","Prochilods nei",0,0,0,0,0,0,0,0,0,0,0,0,0,250,2392,2622,3020,3200,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.91,14826.91
"610","Colombia","Rainbow trout",3199.04,2141.4,1655.36,2480.4,3628.8,4224,6000,6000,5466.24,8468.93,6377.67,40906.8,25654.91,43026.5,34325.5,42988,48686.4,37800,27000,22939.2,22026.6,18900,13046.4,5745.6,5400,30958.2,15768.5,29337.51,31777.2,27835.6,31200,34966.54,35496.38,53415.62,83400.33,812243.63
"611","Colombia","Redbreast tilapia",0,4,2.9,3.31,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9
"612","Colombia","Tarpon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.99,0,0,0,0,0,0,0,6.09
"613","Colombia","Tilapias nei",0,0,0,0,0,0,0,0,21970.08,21919.36,24174,40623,37345.5,48028.2,48768,51497.2,59365,54000,51000,46671,57279,48000,46638,54972,66000,84660,126948.1,112491.49,124872,135000,139500,122546.41,115055,121765.86,153525.07,2014614.27
"614","Colombia","Whiteleg shrimp",428,642,1250,4424.45,12922.56,27351.6,42900,42612.65,75601.25,51845.85,56347.2,56637,45344.39,58709.5,61967.8,75661.4,91120,96000,112000,132024,144320,152000,172800,162400,147200,144800,40997.76,30676.6,29370,14998.5,10017,8698.9,11432.35,15775.54,21911.54,2153187.84
"615","Congo","Nile tilapia",80.93,102.71,136.5,181.5,145.33,119.76,120,145.8,542.49,620.57,326.7,291.9,233.2,217.8,252,309,112.2,108.8,115.6,117.3,122.4,136,35.7,42.5,110.5,90.1,93.5,110.5,161.5,230,260,298,346,404,180,6900.79
"616","Congo","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,8,8,8,8,10,10,76
"617","Congo, Dem. Rep. of the","North African catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,21,21,21,21,21,35,35,35,35,35,35,35,35,35,42,60,60,60,652.5
"618","Congo, Dem. Rep. of the","Tilapias nei",135.25,288.58,1171.3,1286.48,1217,697.25,651,770,803,770,715,720,720,2000,4582.5,4982.5,5182.5,6845,7397.5,7397.5,7397.5,7397.5,7400,7400,7400,7400,7400,7400,8577,8577,8583,10311,11011,11147.5,11147.5,176881.36
"619","Cook Islands","Blacklip pearl oyster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.55,2239.24,2199.96,0,0,0,0,0,0,0,0,0,0,0,5617.75
"620","Cook Islands","Coarse seagrape",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,20
"621","Cook Islands","Gastropods nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"622","Cook Islands","Giant clams nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,18,18,14.88,15,15,15,108.48
"623","Cook Islands","Milkfish",0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
"624","Cook Islands","Pacific asaphis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,1.5,1.5,6
"625","Cook Islands","Rough turban",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,24
"626","Cook Islands","Tilapias nei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,5,5,5,5,5,5,5,1.5,5,5,5,55.75
"627","Costa Rica","Blue tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.35,634.92,1000,1250,1750,2000,2495,2832.5,4447.5,5190,4500,5205,7820,7036.4,9040.5,8364.3,7350,6860,6860,6860,6860,98753.47
"628","Costa Rica","Cachama",0,0,0,0,0,0,6.75,6.5,6.5,13,15.6,19.5,20.25,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.35
"629","Costa Rica","Channel catfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,312.5,422.5,625,472.5,125,30,38,1.9,0,0,0,0,0,0,0,2527.4
"630","Costa Rica","Cyprinids nei",6,8,8,10,10,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6
"631","Costa Rica","Freshwater molluscs nei",5,7.5,7.5,2,3,2.4,3,3,2.4,3,3,3,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.9
"632","Costa Rica","Giant river prawn",20,40,40,72,84,56,56,56,56,80,104,120,546,546,405.91,425.62,40,50,25,25,25,25,20,20,20,7,8.5,9,9,11,5.5,5.5,1,1,1,3016.03
"633","Costa Rica","Natantian decapods nei",6,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"634","Costa Rica","Nile tilapia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14293.84,16096.46,19250,20000,31225,35225,44972.5,41232.5,29192.5,44217.5,48450,75616,98136.4,109843.3,105399,121000.6,103635,82334.7,72520,72520,72520,1257680.3
"635","Costa Rica","Pacific cupped oyster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,37.5,132,135,276,270,300,285,285,285,2011
"636","Costa Rica","Rainbow trout",160,100,109.5,131.4,157.5,115.5,84,91.8,89.6,160,192,420,408,420,384.13,697.45,950,798,1900,1900,1957,1983.6,1991.2,2021.6,2029.2,2014,2067.2,3234,4328.8,3612,3628.8,3767.4,3780,3780,3780,53243.68
"637","Costa Rica","Red swamp crawfish",0,0,0,0,0,0,0,3600,3000,3000,3450,3450,3500,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23640
